order_id,order_date,product,product_category,perishable,product_risk_weight,shelf_life_days,supplier,supplier_id,supplier_region,supplier_type,supplier_scale,supplier_reliability,supplier_risk_score,quantity_kg,price_per_kg,total_value_zar,promised_days,actual_days,delay_days,expected_delivery_date,actual_delivery_date,on_time,year,month,quarter,weekday,price_zscore,is_spike
ORD-142237,2022-01-12,Fresh Parsley,Herbs,True,0.93,7,Western Cape Large Premium,5,Western Cape,Local,Large,0.933,69.7,209,48.25,10084.25,3,3,0,2022-01-15,2022-01-15,1,2022,1,1,2,0.08055140606522741,False
ORD-196363,2022-01-12,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,Gauteng Small Distribution,7,Gauteng,Local,Small,0.857,61.1,342,24.9,8515.8,2,2,0,2022-01-14,2022-01-14,1,2022,1,1,2,-0.5653193721444629,False
ORD-158186,2022-01-12,Oranges Valencia,Fruits,False,0.38,45,North West Large Sunflowers,42,North West,Local,Large,0.746,67.0,759,18.71,14200.89,4,9,5,2022-01-16,2022-01-21,0,2022,1,1,2,-0.2376685223400928,False
ORD-113519,2022-01-12,Carrots,Roots,False,0.35,30,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,64.2,296,9.99,2957.04,4,29,25,2022-01-16,2022-02-10,0,2022,1,1,2,-0.4580756696544534,False
ORD-169402,2022-01-12,Broccoli,Vegetables,True,0.82,7,Gauteng Large Distribution,11,Gauteng,Local,Large,0.928,76.4,238,18.88,4493.44,3,3,0,2022-01-15,2022-01-15,1,2022,1,1,2,-0.21108763812290884,False
ORD-190026,2022-01-12,Fresh Cilantro,Herbs,True,0.95,5,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,53.0,311,63.88,19866.68,4,6,2,2022-01-16,2022-01-18,0,2022,1,1,2,0.890382362111727,False
ORD-196737,2022-01-12,Chickpeas,Grains,False,0.22,365,Limpopo Medium Avocados,46,Limpopo,Local,Medium,0.673,62.9,283,20.89,5911.87,3,8,5,2022-01-15,2022-01-20,0,2022,1,1,2,0.3471478617148048,False
ORD-111432,2022-01-12,Organic Berries Mix,Premium Fruits,True,1.0,3,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,48.9,337,119.05,40119.85,5,6,1,2022-01-17,2022-01-18,0,2022,1,1,2,1.0454989093169766,False
ORD-151778,2022-01-12,Potatoes Sweet,Roots,False,0.38,45,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,63.6,303,15.58,4720.74,5,10,5,2022-01-17,2022-01-22,0,2022,1,1,2,-0.09055747855498812,False
ORD-105821,2022-01-12,Lentils,Grains,False,0.22,365,Netherlands Large Imports,58,Netherlands,International,Large,0.958,91.4,463,27.91,12922.33,10,15,5,2022-01-22,2022-01-27,0,2022,1,1,2,1.3256941688184405,False
ORD-158451,2022-01-12,Avocados Hass,Fruits,True,0.88,7,Limpopo Medium Subtropical,45,Limpopo,Local,Medium,0.671,44.5,287,43.88,12593.56,5,9,4,2022-01-17,2022-01-21,0,2022,1,1,2,0.020772915613726198,False
ORD-196791,2022-01-12,Lemons,Fruits,False,0.35,60,North West Medium Sunflowers,40,North West,Local,Medium,0.723,65.3,218,20.29,4423.22,2,3,1,2022-01-14,2022-01-15,0,2022,1,1,2,0.5290775441036762,False
ORD-109393,2022-01-12,Bell Peppers Green,Vegetables,True,0.84,10,North West Medium Sunflowers,40,North West,Local,Medium,0.723,50.5,290,25.15,7293.5,4,5,1,2022-01-16,2022-01-17,0,2022,1,1,2,0.49539480479000997,False
ORD-182417,2022-01-12,Zucchini,Vegetables,True,0.85,7,Mpumalanga Large Tropical,29,Mpumalanga,Local,Large,0.754,58.4,206,18.58,3827.48,4,6,2,2022-01-16,2022-01-18,0,2022,1,1,2,0.7479636426949403,False
ORD-198130,2022-01-12,Cauliflower,Vegetables,True,0.8,7,Mpumalanga Medium Tropical,27,Mpumalanga,Local,Medium,0.762,60.2,285,18.95,5400.75,2,4,2,2022-01-14,2022-01-16,0,2022,1,1,2,0.04425199649925508,False
ORD-141448,2022-01-12,Fresh Parsley,Herbs,True,0.93,7,Limpopo Small Subtropical,43,Limpopo,Local,Small,0.693,45.7,641,48.07,30812.87,5,15,10,2022-01-17,2022-01-27,0,2022,1,1,2,0.06590866886524539,False
ORD-100519,2022-01-12,Green Beans,Vegetables,True,0.86,7,Free State Large Potatoes,36,Free State,Local,Large,0.738,56.6,144,23.42,3372.48,3,18,15,2022-01-15,2022-01-30,0,2022,1,1,2,-0.030054520838944773,False
ORD-192657,2022-01-12,Microgreens Mix,Premium Vegetables,True,1.0,2,KwaZulu-Natal Large Vegetables,18,KwaZulu-Natal,Local,Large,0.84,64.0,426,56.53,24081.78,5,6,1,2022-01-17,2022-01-18,0,2022,1,1,2,-0.2154100670360068,False
ORD-158496,2022-01-12,Blueberries,Fruits,True,0.96,7,Gauteng Large Grains,12,Gauteng,Local,Large,0.886,64.4,987,46.58,45974.46,4,5,1,2022-01-16,2022-01-17,0,2022,1,1,2,-1.3620555622483126,False
ORD-145955,2022-01-12,Microgreens Mix,Premium Vegetables,True,1.0,2,Northern Cape Medium Dates,52,Northern Cape,Local,Medium,0.692,49.2,274,53.25,14590.5,3,7,4,2022-01-15,2022-01-19,0,2022,1,1,2,-0.42402479559023637,False
ORD-160147,2022-01-12,Bell Peppers Red,Vegetables,True,0.86,10,Thailand Large Imports,68,Thailand,International,Large,0.719,39.7,421,23.83,10032.43,19,39,20,2022-01-31,2022-02-20,0,2022,1,1,2,-0.48464241565043054,False
ORD-149533,2022-01-12,Passion Fruit,Premium Fruits,True,0.9,7,Northern Cape Large Grapes,53,Northern Cape,Local,Large,0.664,48.4,413,44.68,18452.84,2,4,2,2022-01-14,2022-01-16,0,2022,1,1,2,-1.2274803009368775,False
ORD-102163,2022-01-12,Dragon Fruit,Premium Fruits,True,0.92,7,Netherlands Large Imports,58,Netherlands,International,Large,0.958,62.4,187,96.37,18021.19,7,14,7,2022-01-19,2022-01-26,0,2022,1,1,2,1.3324384617551976,False
ORD-135559,2022-01-12,Watermelon,Fruits,False,0.5,21,Chile Large Imports,64,Chile,International,Large,0.809,70.9,767,14.34,10998.78,14,30,16,2022-01-26,2022-02-11,0,2022,1,1,2,-1.0247903206383913,False
ORD-105786,2022-01-12,Cauliflower,Vegetables,True,0.8,7,India Medium Imports,71,India,International,Medium,0.718,40.8,220,17.82,3920.4,17,33,16,2022-01-29,2022-02-14,0,2022,1,1,2,-0.20692136820593734,False
ORD-160213,2022-01-12,Onions Brown,Roots,False,0.28,90,Peru Large Imports,66,Peru,International,Large,0.804,74.8,187,12.1,2262.7,13,24,11,2022-01-25,2022-02-05,0,2022,1,1,2,1.1695326579335081,False
ORD-182397,2022-01-12,Bell Peppers Red,Vegetables,True,0.86,10,Free State Large Potatoes,36,Free State,Local,Large,0.738,56.6,432,25.99,11227.68,3,4,1,2022-01-15,2022-01-16,0,2022,1,1,2,-0.17417032913906852,False
ORD-151071,2022-01-12,Watermelon,Fruits,False,0.5,21,North West Small Sunflowers,38,North West,Local,Small,0.752,65.2,669,13.71,9171.99,4,21,17,2022-01-16,2022-02-02,0,2022,1,1,2,-1.1840989225175487,False
ORD-199206,2022-01-12,Cabbage,Vegetables,False,0.45,21,Mpumalanga Large Tropical,29,Mpumalanga,Local,Large,0.754,66.4,684,9.47,6477.48,2,8,6,2022-01-14,2022-01-20,0,2022,1,1,2,-0.1357643515294939,False
ORD-176213,2022-01-12,Passion Fruit,Premium Fruits,True,0.9,7,Thailand Large Imports,68,Thailand,International,Large,0.719,38.9,149,51.46,7667.54,17,40,23,2022-01-29,2022-02-21,0,2022,1,1,2,-0.8188486743152844,False
ORD-125092,2022-01-12,Grapes Red,Fruits,True,0.8,14,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,56.0,412,26.87,11070.44,5,7,2,2022-01-17,2022-01-19,0,2022,1,1,2,-1.5676626961506708,False
ORD-164925,2022-01-12,Dragon Fruit,Premium Fruits,True,0.92,7,Limpopo Medium Subtropical,45,Limpopo,Local,Medium,0.671,43.7,240,69.98,16795.2,5,9,4,2022-01-17,2022-01-21,0,2022,1,1,2,-0.07341612601509584,False
ORD-135855,2022-01-12,Apples Red,Fruits,False,0.4,90,Eastern Cape Small Citrus,19,Eastern Cape,Local,Small,0.826,74.6,547,24.37,13330.39,3,11,8,2022-01-15,2022-01-23,0,2022,1,1,2,0.017952474472835954,False
ORD-135899,2022-01-12,Fresh Parsley,Herbs,True,0.93,7,Spain Large Imports,56,Spain,International,Large,0.913,57.7,393,56.72,22290.96,12,22,10,2022-01-24,2022-02-03,0,2022,1,1,2,0.769573539864382,False
ORD-117599,2022-01-12,Pineapples,Fruits,False,0.55,21,KwaZulu-Natal Small Subtropical,13,KwaZulu-Natal,Local,Small,0.889,77.9,376,20.31,7636.56,3,4,1,2022-01-15,2022-01-16,0,2022,1,1,2,-1.8135375879897317,False
ORD-166445,2022-01-12,Pineapples,Fruits,False,0.55,21,China Medium Imports,69,China,International,Medium,0.746,63.6,159,23.45,3728.55,20,39,19,2022-02-01,2022-02-20,0,2022,1,1,2,-1.409335078263536,False
ORD-133456,2022-01-12,Bell Peppers Red,Vegetables,True,0.86,10,Gauteng Medium Distribution,9,Gauteng,Local,Medium,0.875,70.3,390,25.78,10054.2,5,5,0,2022-01-17,2022-01-17,1,2022,1,1,2,-0.20435511532767275,False
ORD-168667,2022-01-12,Organic Quinoa,Grains,False,0.25,365,Eastern Cape Large Citrus,23,Eastern Cape,Local,Large,0.766,71.6,229,69.97,16023.13,2,4,2,2022-01-14,2022-01-16,0,2022,1,1,2,0.21157834927461378,False
ORD-174339,2022-01-12,Eggplant,Vegetables,True,0.82,10,Netherlands Large Imports,58,Netherlands,International,Large,0.958,64.4,440,24.43,10749.2,8,15,7,2022-01-20,2022-01-27,0,2022,1,1,2,0.7189954833006642,False
ORD-102400,2022-01-12,Chickpeas,Grains,False,0.22,365,Limpopo Medium Avocados,46,Limpopo,Local,Medium,0.673,62.9,438,20.49,8974.62,2,5,3,2022-01-14,2022-01-17,0,2022,1,1,2,0.24392454429119828,False
ORD-152737,2022-01-12,Microgreens Mix,Premium Vegetables,True,1.0,2,KwaZulu-Natal Medium Subtropical,15,KwaZulu-Natal,Local,Medium,0.88,68.0,108,65.88,7115.04,3,4,1,2022-01-15,2022-01-16,0,2022,1,1,2,0.379269113446324,False
ORD-110451,2022-01-12,Lemons,Fruits,False,0.35,60,USA Large Imports,60,USA,International,Large,0.91,84.0,588,24.69,14517.72,12,24,12,2022-01-24,2022-02-05,0,2022,1,1,2,1.775828813852182,False
ORD-101444,2022-01-12,Eggplant,Vegetables,True,0.82,10,China Large Imports,70,China,International,Large,0.801,43.7,83,23.6,1958.8,20,41,21,2022-02-01,2022-02-22,0,2022,1,1,2,0.547620786204062,False
ORD-138680,2022-01-12,Zucchini,Vegetables,True,0.85,7,North West Large Maize,41,North West,Local,Large,0.745,52.5,219,17.54,3841.26,2,3,1,2022-01-14,2022-01-15,0,2022,1,1,2,0.4629697799768332,False
ORD-121518,2022-01-12,Broccoli,Vegetables,True,0.82,7,Netherlands Medium Imports,57,Netherlands,International,Medium,0.92,55.6,549,21.87,12006.63,10,18,8,2022-01-22,2022-01-30,0,2022,1,1,2,0.4392869188980323,False
ORD-194546,2022-01-12,Mangoes,Fruits,True,0.85,10,Mpumalanga Small Tropical,25,Mpumalanga,Local,Small,0.791,62.1,299,16.39,4900.61,4,6,2,2022-01-16,2022-01-18,0,2022,1,1,2,-1.6399300523533968,False
ORD-191817,2022-01-12,Ginger,Roots,False,0.48,60,Gauteng Small Grains,8,Gauteng,Local,Small,0.913,81.7,201,39.42,7923.42,2,2,0,2022-01-14,2022-01-14,1,2022,1,1,2,-1.2277813963405992,False
ORD-160065,2022-01-12,Microgreens Mix,Premium Vegetables,True,1.0,2,Mpumalanga Large Tropical,29,Mpumalanga,Local,Large,0.754,55.4,227,58.03,13172.81,4,7,3,2022-01-16,2022-01-19,0,2022,1,1,2,-0.12000698995327985,False
ORD-103832,2022-01-12,Butternut Squash,Vegetables,False,0.4,60,North West Small Maize,37,North West,Local,Small,0.768,68.8,246,17.86,4393.56,3,7,4,2022-01-15,2022-01-19,0,2022,1,1,2,0.16451564938964106,False
ORD-110000,2022-01-13,Onions Brown,Roots,False,0.28,90,USA Large Imports,60,USA,International,Large,0.91,85.4,73,13.42,979.66,12,23,11,2022-01-25,2022-02-05,0,2022,1,1,3,1.8417995131560452,False
ORD-150023,2022-01-13,Celery,Vegetables,True,0.78,14,Limpopo Large Subtropical,47,Limpopo,Local,Large,0.72,56.4,480,14.55,6984.0,3,7,4,2022-01-16,2022-01-20,0,2022,1,1,3,0.23082805516419574,False
ORD-145297,2022-01-13,Green Beans,Vegetables,True,0.86,7,Western Cape Large Vegetables,6,Western Cape,Local,Large,0.914,74.2,143,25.33,3622.19,5,5,0,2022-01-18,2022-01-18,1,2022,1,1,3,0.3208040551182133,False
ORD-155750,2022-01-13,Organic Berries Mix,Premium Fruits,True,1.0,3,Free State Small Potatoes,32,Free State,Local,Small,0.764,56.4,423,81.02,34271.46,4,5,1,2022-01-17,2022-01-18,0,2022,1,1,3,-0.5378276266901146,False
ORD-115260,2022-01-13,Microgreens Mix,Premium Vegetables,True,1.0,2,Gauteng Medium Grains,10,Gauteng,Local,Medium,0.928,67.8,93,57.2,5319.6,4,4,0,2022-01-17,2022-01-17,1,2022,1,1,3,-0.17279669260572197,False
ORD-115644,2022-01-13,Rosemary,Herbs,True,0.9,10,Limpopo Small Subtropical,43,Limpopo,Local,Small,0.693,46.3,347,46.42,16107.74,2,27,25,2022-01-15,2022-02-09,0,2022,1,1,3,0.2531288826725933,False
ORD-150502,2022-01-13,Beetroot,Roots,False,0.35,30,Northern Cape Small Grapes,49,Northern Cape,Local,Small,0.714,54.4,1018,12.71,12938.78,5,14,9,2022-01-18,2022-01-27,0,2022,1,1,3,-0.25611585659966374,False
ORD-195963,2022-01-13,Lettuce Iceberg,Vegetables,True,0.88,7,India Large Imports,72,India,International,Large,0.703,37.7,1209,6.03,7290.27,14,34,20,2022-01-27,2022-02-16,0,2022,1,1,3,-1.7473612841807173,False
ORD-121262,2022-01-13,Baby Kale,Premium Vegetables,True,0.96,4,Gauteng Large Distribution,11,Gauteng,Local,Large,0.928,73.6,536,80.31,43046.16,4,5,1,2022-01-17,2022-01-18,0,2022,1,1,3,3.3832680017679917,True
ORD-165073,2022-01-13,Brussels Sprouts,Vegetables,True,0.84,10,KwaZulu-Natal Large Subtropical,17,KwaZulu-Natal,Local,Large,0.853,68.5,300,22.96,6888.0,5,6,1,2022-01-18,2022-01-19,0,2022,1,1,3,-0.4712245692667045,False
ORD-110222,2022-01-13,Cabbage,Vegetables,False,0.45,21,Northern Cape Small Grapes,49,Northern Cape,Local,Small,0.714,62.4,355,9.33,3312.15,3,5,2,2022-01-16,2022-01-18,0,2022,1,1,3,-0.20421319303539162,False
ORD-146335,2022-01-13,Grapes Red,Fruits,True,0.8,14,North West Small Maize,37,North West,Local,Small,0.768,60.8,481,37.03,17811.43,5,10,5,2022-01-18,2022-01-23,0,2022,1,1,3,-0.6082708276534472,False
ORD-191728,2022-01-13,Celery,Vegetables,True,0.78,14,Eastern Cape Medium Livestock,22,Eastern Cape,Local,Medium,0.778,57.2,243,14.57,3540.51,5,7,2,2022-01-18,2022-01-20,0,2022,1,1,3,0.23649471009971204,False
ORD-189294,2022-01-13,White Rice,Grains,False,0.18,365,Northern Cape Small Grapes,49,Northern Cape,Local,Small,0.714,67.8,162,14.65,2373.3,3,5,2,2022-01-16,2022-01-18,0,2022,1,1,3,-0.005385702700407128,False
ORD-162152,2022-01-13,Onions Red,Roots,False,0.3,90,Thailand Large Imports,68,Thailand,International,Large,0.719,65.9,370,10.53,3896.1,18,34,16,2022-01-31,2022-02-16,0,2022,1,1,3,-0.17595118282912192,False
ORD-166333,2022-01-13,Cabbage,Vegetables,False,0.45,21,North West Medium Maize,39,North West,Local,Medium,0.771,68.1,252,9.63,2426.76,5,6,1,2022-01-18,2022-01-19,0,2022,1,1,3,-0.05753710409418245,False
ORD-131349,2022-01-13,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,USA Medium Imports,59,USA,International,Medium,0.882,54.2,475,27.13,12886.75,12,26,14,2022-01-25,2022-02-08,0,2022,1,1,3,-0.9284522906226019,False
ORD-101020,2022-01-13,Potatoes Sweet,Roots,False,0.38,45,Limpopo Medium Avocados,46,Limpopo,Local,Medium,0.673,59.7,337,16.6,5594.2,5,8,3,2022-01-18,2022-01-21,0,2022,1,1,3,0.23513514496815813,False
ORD-179033,2022-01-13,Butternut Squash,Vegetables,False,0.4,60,Free State Large Grains,35,Free State,Local,Large,0.746,66.6,278,17.76,4937.28,2,3,1,2022-01-15,2022-01-16,0,2022,1,1,3,0.13804029809840104,False
ORD-173025,2022-01-13,Mint,Herbs,True,0.92,7,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,58.2,483,52.41,25314.03,5,7,2,2022-01-18,2022-01-20,0,2022,1,1,3,1.3358244899417049,False
ORD-180182,2022-01-13,Chickpeas,Grains,False,0.22,365,Kenya Medium Imports,73,Kenya,International,Medium,0.695,65.1,827,18.14,15001.78,11,20,9,2022-01-24,2022-02-02,0,2022,1,1,3,-0.3625124455724861,False
ORD-163795,2022-01-13,Fresh Cilantro,Herbs,True,0.95,5,Western Cape Large Vegetables,6,Western Cape,Local,Large,0.914,72.4,1805,44.99,81206.95,2,4,2,2022-01-15,2022-01-17,0,2022,1,1,3,-0.5394554216482129,False
ORD-153887,2022-01-13,Organic Avocados,Premium Fruits,True,0.98,5,Western Cape Medium Premium,3,Western Cape,Local,Medium,0.962,76.6,543,81.01,43988.43,4,5,1,2022-01-17,2022-01-18,0,2022,1,1,3,-0.03388852663203493,False
ORD-104932,2022-01-13,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,KwaZulu-Natal Large Subtropical,17,KwaZulu-Natal,Local,Large,0.853,66.3,484,27.93,13518.12,2,3,1,2022-01-15,2022-01-16,0,2022,1,1,3,-0.8307569668669667,False
ORD-136479,2022-01-13,Lettuce Romaine,Vegetables,True,0.88,7,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,53.6,307,10.35,3177.45,3,5,2,2022-01-16,2022-01-18,0,2022,1,1,3,-0.9032511446815966,False
ORD-184005,2022-01-13,Apples Red,Fruits,False,0.4,90,Spain Medium Imports,55,Spain,International,Medium,0.876,79.6,257,27.03,6946.71,9,17,8,2022-01-22,2022-01-30,0,2022,1,1,3,0.5367073028774619,False
ORD-166716,2022-01-13,Green Beans,Vegetables,True,0.86,7,Northern Cape Large Grapes,53,Northern Cape,Local,Large,0.664,49.2,301,25.99,7822.99,2,4,2,2022-01-15,2022-01-17,0,2022,1,1,3,0.4420431441924148,False
ORD-105177,2022-01-13,Artichokes,Premium Vegetables,True,0.9,7,Free State Large Grains,35,Free State,Local,Large,0.746,51.6,249,49.53,12332.97,4,5,1,2022-01-17,2022-01-18,0,2022,1,1,3,0.2290947206026032,False
ORD-133212,2022-01-13,Tomatoes,Vegetables,True,0.85,7,Eastern Cape Small Citrus,19,Eastern Cape,Local,Small,0.826,65.6,676,9.18,6205.68,5,9,4,2022-01-18,2022-01-22,0,2022,1,1,3,-1.66040313675843,False
ORD-190170,2022-01-13,Lettuce Romaine,Vegetables,True,0.88,7,Western Cape Small Vegetables,2,Western Cape,Local,Small,0.919,69.3,666,10.51,6999.66,3,4,1,2022-01-16,2022-01-17,0,2022,1,1,3,-0.8531582052848077,False
ORD-113157,2022-01-13,Apples Green,Fruits,False,0.4,90,USA Large Imports,60,USA,International,Large,0.91,83.0,107,36.24,3877.68,14,33,19,2022-01-27,2022-02-15,0,2022,1,1,3,1.6374952996449268,False
ORD-108552,2022-01-13,Organic Berries Mix,Premium Fruits,True,1.0,3,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,51.2,482,112.28,54118.96,3,6,3,2022-01-16,2022-01-19,0,2022,1,1,3,0.7636393077190802,False
ORD-131442,2022-01-13,Organic Berries Mix,Premium Fruits,True,1.0,3,KwaZulu-Natal Large Vegetables,18,KwaZulu-Natal,Local,Large,0.84,64.0,244,89.0,21716.0,5,6,1,2022-01-18,2022-01-19,0,2022,1,1,3,-0.20559134592922604,False
ORD-112689,2022-01-13,Dragon Fruit,Premium Fruits,True,0.92,7,North West Small Maize,37,North West,Local,Small,0.768,58.4,418,72.6,30346.8,4,5,1,2022-01-17,2022-01-18,0,2022,1,1,3,0.06615716007653566,False
ORD-177024,2022-01-13,Blueberries,Fruits,True,0.96,7,Thailand Large Imports,68,Thailand,International,Large,0.719,37.7,700,81.68,57176.0,16,38,22,2022-01-29,2022-02-20,0,2022,1,1,3,0.5280011583222735,False
ORD-176361,2022-01-13,Strawberries,Fruits,True,0.94,5,USA Medium Imports,59,USA,International,Medium,0.882,54.4,398,51.33,20429.34,15,29,14,2022-01-28,2022-02-11,0,2022,1,1,3,0.3239529290458353,False
ORD-179322,2022-01-13,Carrots,Roots,False,0.35,30,USA Medium Imports,59,USA,International,Medium,0.882,81.2,478,13.13,6276.14,13,24,11,2022-01-26,2022-02-06,0,2022,1,1,3,0.864269148837479,False
ORD-113778,2022-01-13,Bell Peppers Red,Vegetables,True,0.86,10,Peru Large Imports,66,Peru,International,Large,0.804,43.2,210,39.17,8225.7,13,37,24,2022-01-26,2022-02-19,0,2022,1,1,3,1.7202843468885947,False
ORD-166979,2022-01-13,Bell Peppers Red,Vegetables,True,0.86,10,China Large Imports,70,China,International,Large,0.801,42.9,336,33.58,11282.88,18,39,21,2022-01-31,2022-02-21,0,2022,1,1,3,0.9167940859633563,False
ORD-154370,2022-01-13,Butternut Squash,Vegetables,False,0.4,60,KwaZulu-Natal Large Subtropical,17,KwaZulu-Natal,Local,Large,0.853,77.3,110,16.97,1866.7,2,3,1,2022-01-15,2022-01-16,0,2022,1,1,3,-0.07111497710240011,False
ORD-140460,2022-01-13,Strawberries,Fruits,True,0.94,5,Northern Cape Medium Grapes,51,Northern Cape,Local,Medium,0.647,45.9,313,45.3,14178.9,5,9,4,2022-01-18,2022-01-22,0,2022,1,1,3,-0.17876938742478077,False
ORD-126812,2022-01-13,Green Beans,Vegetables,True,0.86,7,North West Medium Maize,39,North West,Local,Medium,0.771,59.9,249,24.67,6142.83,4,6,2,2022-01-17,2022-01-19,0,2022,1,1,3,0.1995649660440125,False
ORD-192496,2022-01-13,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,KwaZulu-Natal Small Subtropical,13,KwaZulu-Natal,Local,Small,0.889,69.9,379,20.46,7754.34,2,3,1,2022-01-15,2022-01-16,0,2022,1,1,3,-1.7429870524352107,False
ORD-105461,2022-01-13,White Rice,Grains,False,0.18,365,Free State Small Potatoes,32,Free State,Local,Small,0.764,72.8,311,14.47,4500.17,3,4,1,2022-01-16,2022-01-17,0,2022,1,1,3,-0.06540802030957786,False
ORD-149659,2022-01-13,Lettuce Romaine,Vegetables,True,0.88,7,USA Large Imports,60,USA,International,Large,0.91,53.4,391,14.38,5622.58,13,27,14,2022-01-26,2022-02-09,0,2022,1,1,3,0.35846476637502334,False
ORD-193510,2022-01-13,Potatoes White,Roots,False,0.35,60,Spain Large Imports,56,Spain,International,Large,0.913,84.3,692,9.19,6359.48,10,19,9,2022-01-23,2022-02-01,0,2022,1,1,3,0.3601879284212956,False
ORD-153403,2022-01-13,Eggplant,Vegetables,True,0.82,10,Thailand Large Imports,68,Thailand,International,Large,0.719,40.5,402,21.0,8442.0,17,36,19,2022-01-30,2022-02-18,0,2022,1,1,3,0.010784385660487374,False
ORD-106706,2022-01-13,Asparagus,Premium Vegetables,True,0.92,7,USA Medium Imports,59,USA,International,Medium,0.882,54.8,204,68.98,14071.92,13,27,14,2022-01-26,2022-02-09,0,2022,1,1,3,1.3520475217585346,False
ORD-177473,2022-01-13,Lettuce Romaine,Vegetables,True,0.88,7,Free State Small Potatoes,32,Free State,Local,Small,0.764,58.8,131,8.93,1169.83,5,6,1,2022-01-18,2022-01-19,0,2022,1,1,3,-1.3478259818280978,False
ORD-116845,2022-01-13,Spinach,Vegetables,True,0.92,5,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,58.2,427,24.93,10645.11,4,8,4,2022-01-17,2022-01-21,0,2022,1,1,3,1.440404551972446,False
ORD-192414,2022-01-13,Brussels Sprouts,Vegetables,True,0.84,10,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,59.8,92,28.12,2587.04,2,4,2,2022-01-15,2022-01-17,0,2022,1,1,3,0.32721905413885505,False
ORD-168276,2022-01-13,Tomatoes,Vegetables,True,0.85,7,Chile Large Imports,64,Chile,International,Large,0.809,48.9,315,10.64,3351.6,17,34,17,2022-01-30,2022-02-16,0,2022,1,1,3,-1.2378889307196852,False
ORD-141210,2022-01-13,Bell Peppers Green,Vegetables,True,0.84,10,Free State Large Grains,35,Free State,Local,Large,0.746,52.8,499,23.65,11801.35,5,6,1,2022-01-18,2022-01-19,0,2022,1,1,3,0.2262593536572855,False
ORD-160278,2022-01-13,Fresh Parsley,Herbs,True,0.93,7,KwaZulu-Natal Large Subtropical,17,KwaZulu-Natal,Local,Large,0.853,66.7,414,52.34,21668.76,5,6,1,2022-01-18,2022-01-19,0,2022,1,1,3,0.4132669346648195,False
ORD-163329,2022-01-13,Blueberries,Fruits,True,0.96,7,Mpumalanga Large Vegetables,30,Mpumalanga,Local,Large,0.754,56.2,513,48.69,24977.97,4,8,4,2022-01-17,2022-01-21,0,2022,1,1,3,-1.2484367679348103,False
ORD-161992,2022-01-13,Lemons,Fruits,False,0.35,60,Limpopo Medium Avocados,46,Limpopo,Local,Medium,0.673,60.3,590,18.71,11038.9,5,9,4,2022-01-18,2022-01-22,0,2022,1,1,3,0.08138049723944075,False
ORD-179789,2022-01-13,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,52.4,525,21.43,11250.75,2,7,5,2022-01-15,2022-01-20,0,2022,1,1,3,-1.0080222626195408,False
ORD-194599,2022-01-13,Bell Peppers Green,Vegetables,True,0.84,10,Western Cape Large Premium,5,Western Cape,Local,Large,0.933,71.5,111,23.09,2562.99,4,4,0,2022-01-17,2022-01-17,1,2022,1,1,3,0.12578211856773527,False
ORD-186161,2022-01-13,Baby Kale,Premium Vegetables,True,0.96,4,Northern Cape Medium Grapes,51,Northern Cape,Local,Medium,0.647,45.5,597,43.79,26142.63,5,9,4,2022-01-18,2022-01-22,0,2022,1,1,3,0.03322409711707951,False
ORD-131480,2022-01-13,Chickpeas,Grains,False,0.22,365,Chile Large Imports,64,Chile,International,Large,0.809,76.5,232,20.65,4790.8,14,27,13,2022-01-27,2022-02-09,0,2022,1,1,3,0.2852138712606407,False
ORD-126905,2022-01-13,Lemons,Fruits,False,0.35,60,Gauteng Small Grains,8,Gauteng,Local,Small,0.913,84.3,254,19.2,4876.8,3,3,0,2022-01-16,2022-01-16,1,2022,1,1,3,0.22022325227961476,False
ORD-127995,2022-01-13,Organic Avocados,Premium Fruits,True,0.98,5,Eastern Cape Small Livestock,20,Eastern Cape,Local,Small,0.829,63.3,246,84.44,20772.24,5,7,2,2022-01-18,2022-01-20,0,2022,1,1,3,0.12540013452769758,False
ORD-114916,2022-01-13,Zucchini,Vegetables,True,0.85,7,Limpopo Large Avocados,48,Limpopo,Local,Large,0.669,49.9,490,18.93,9275.7,5,9,4,2022-01-18,2022-01-22,0,2022,1,1,3,0.843875038801996,False
