order_id,order_date,product,product_category,perishable,supplier,supplier_region,quantity_kg,price_per_kg,total_value_zar,promised_days,actual_days,delay_days,expected_delivery_date,actual_delivery_date,on_time
ORD-37819,2022-07-27,Potatoes,Root,False,Supplier_A,Gauteng,68,5.07,344.76,2,3,1,2022-07-29,2022-07-30,0
ORD-37820,2023-11-05,Herbs,Herb,True,Supplier_G,KwaZulu-Natal,381,40.86,15567.66,5,17,12,2023-11-10,2023-11-22,0
ORD-37821,2022-10-26,Avocados,Fruit,True,Supplier_L,Gauteng,501,35.18,17625.18,2,5,3,2022-10-28,2022-10-31,0
ORD-37822,2023-06-06,Broccoli,Veg,True,Supplier_A,Gauteng,382,16.07,6138.74,3,4,1,2023-06-09,2023-06-10,0
ORD-37823,2022-04-04,Herbs,Herb,True,Supplier_J,Mpumalanga,456,30.11,13730.16,5,6,1,2022-04-09,2022-04-10,0
ORD-37824,2023-02-18,Pineapples,Fruit,False,Supplier_H,KwaZulu-Natal,79,21.1,1666.9,2,5,3,2023-02-20,2023-02-23,0
ORD-37825,2023-01-06,Oranges,Fruit,False,Supplier_B,Eastern Cape,33,20.78,685.74,2,6,4,2023-01-08,2023-01-12,0
ORD-37826,2023-02-13,Cauliflower,Veg,True,Supplier_N,Gauteng,175,17.24,3017.0,5,6,1,2023-02-18,2023-02-19,0
ORD-37827,2023-01-18,Tomatoes,Veg,True,Supplier_J,Mpumalanga,783,9.58,7501.14,5,11,6,2023-01-23,2023-01-29,0
ORD-37828,2023-03-17,Pineapples,Fruit,False,Supplier_B,Eastern Cape,243,32.13,7807.59,2,4,2,2023-03-19,2023-03-21,0
ORD-37829,2024-05-27,Peppers,Veg,True,Supplier_G,KwaZulu-Natal,197,18.1,3565.7,4,5,1,2024-05-31,2024-06-01,0
ORD-37830,2023-03-23,Papayas,Fruit,True,Supplier_O,Gauteng,74,32.54,2407.96,5,6,1,2023-03-28,2023-03-29,0
ORD-37831,2023-09-11,Papayas,Fruit,True,Supplier_B,Eastern Cape,140,23.46,3284.4,6,8,2,2023-09-17,2023-09-19,0
ORD-37832,2023-09-09,Apples,Fruit,False,Supplier_O,Gauteng,173,20.35,3520.55,2,9,7,2023-09-11,2023-09-18,0
ORD-37833,2022-03-12,Tomatoes,Veg,True,Supplier_D,Western Cape,160,9.93,1588.8,3,20,17,2022-03-15,2022-04-01,0
ORD-37834,2022-03-25,Papayas,Fruit,True,Supplier_E,Western Cape,212,32.74,6940.88,5,8,3,2022-03-30,2022-04-02,0
ORD-37835,2022-07-28,Peppers,Veg,True,Supplier_J,Mpumalanga,213,19.87,4232.31,4,7,3,2022-08-01,2022-08-04,0
ORD-37836,2022-09-16,Avocados,Fruit,True,Supplier_K,KwaZulu-Natal,299,32.72,9783.28,2,2,0,2022-09-18,2022-09-18,1
ORD-37837,2022-08-27,Bananas,Fruit,True,Supplier_I,KwaZulu-Natal,205,9.82,2013.1,3,6,3,2022-08-30,2022-09-02,0
ORD-37838,2022-10-29,Avocados,Fruit,True,Supplier_F,Mpumalanga,529,55.86,29549.94,2,5,3,2022-10-31,2022-11-03,0
ORD-37839,2022-08-20,Lettuce,Veg,True,Supplier_B,Eastern Cape,441,8.91,3929.31,5,11,6,2022-08-25,2022-08-31,0
ORD-37840,2022-10-09,Peppers,Veg,True,Supplier_E,Western Cape,168,13.28,2231.04,4,8,4,2022-10-13,2022-10-17,0
ORD-37841,2023-01-29,Carrots,Root,False,Supplier_E,Western Cape,227,10.65,2417.55,6,9,3,2023-02-04,2023-02-07,0
ORD-37842,2023-02-22,Cucumbers,Veg,True,Supplier_G,KwaZulu-Natal,225,17.11,3849.75,3,12,9,2023-02-25,2023-03-06,0
ORD-37843,2022-07-25,Mangoes,Fruit,False,Supplier_F,Mpumalanga,85,23.56,2002.6,3,5,2,2022-07-28,2022-07-30,0
ORD-37844,2022-09-21,Broccoli,Veg,True,Supplier_D,Western Cape,51,20.31,1035.81,3,6,3,2022-09-24,2022-09-27,0
ORD-37845,2022-11-07,Avocados,Fruit,True,Supplier_C,Gauteng,39,42.5,1657.5,3,4,1,2022-11-10,2022-11-11,0
ORD-37846,2024-05-08,Beetroot,Root,False,Supplier_D,Western Cape,113,8.09,914.17,4,7,3,2024-05-12,2024-05-15,0
ORD-37847,2024-06-24,Cucumbers,Veg,True,Supplier_B,Eastern Cape,217,15.74,3415.58,3,19,16,2024-06-27,2024-07-13,0
ORD-37848,2023-11-28,Mangoes,Fruit,False,Supplier_H,KwaZulu-Natal,478,14.9,7122.2,3,11,8,2023-12-01,2023-12-09,0
ORD-37849,2023-09-18,Peppers,Veg,True,Supplier_J,Mpumalanga,117,15.87,1856.79,2,5,3,2023-09-20,2023-09-23,0
ORD-37850,2022-03-20,Pineapples,Fruit,False,Supplier_H,KwaZulu-Natal,126,31.28,3941.28,6,9,3,2022-03-26,2022-03-29,0
ORD-37851,2024-05-18,Peppers,Veg,True,Supplier_C,Gauteng,251,18.69,4691.19,4,12,8,2024-05-22,2024-05-30,0
ORD-37852,2022-12-08,Bananas,Fruit,True,Supplier_M,Eastern Cape,202,11.33,2288.66,2,5,3,2022-12-10,2022-12-13,0
ORD-37853,2024-03-23,Herbs,Herb,True,Supplier_F,Mpumalanga,111,32.36,3591.96,4,11,7,2024-03-27,2024-04-03,0
ORD-37854,2023-07-16,Cauliflower,Veg,True,Supplier_M,Eastern Cape,522,11.49,5997.78,3,9,6,2023-07-19,2023-07-25,0
ORD-37855,2024-04-11,Herbs,Herb,True,Supplier_E,Western Cape,194,34.49,6691.06,4,17,13,2024-04-15,2024-04-28,0
ORD-37856,2022-04-05,Cauliflower,Veg,True,Supplier_E,Western Cape,211,21.06,4443.66,6,9,3,2022-04-11,2022-04-14,0
ORD-37857,2024-02-09,Beetroot,Root,False,Supplier_A,Gauteng,288,11.29,3251.52,2,8,6,2024-02-11,2024-02-17,0
ORD-37858,2022-12-17,Papayas,Fruit,True,Supplier_A,Gauteng,253,29.82,7544.46,4,19,15,2022-12-21,2023-01-05,0
ORD-37859,2022-03-03,Herbs,Herb,True,Supplier_K,KwaZulu-Natal,475,31.19,14815.25,6,9,3,2022-03-09,2022-03-12,0
ORD-37860,2022-05-22,Pineapples,Fruit,False,Supplier_J,Mpumalanga,57,32.96,1878.72,4,8,4,2022-05-26,2022-05-30,0
ORD-37861,2024-04-21,Broccoli,Veg,True,Supplier_B,Eastern Cape,164,12.34,2023.76,5,22,17,2024-04-26,2024-05-13,0
ORD-37862,2024-01-04,Broccoli,Veg,True,Supplier_O,Gauteng,203,17.19,3489.57,2,23,21,2024-01-06,2024-01-27,0
ORD-37863,2024-05-17,Apples,Fruit,False,Supplier_K,KwaZulu-Natal,231,31.98,7387.38,5,5,0,2024-05-22,2024-05-22,1
ORD-37864,2022-04-21,Apples,Fruit,False,Supplier_B,Eastern Cape,253,14.23,3600.19,5,5,0,2022-04-26,2022-04-26,1
ORD-37865,2023-09-08,Carrots,Root,False,Supplier_M,Eastern Cape,241,10.03,2417.23,5,7,2,2023-09-13,2023-09-15,0
ORD-37866,2023-06-11,Cauliflower,Veg,True,Supplier_B,Eastern Cape,87,17.64,1534.68,6,10,4,2023-06-17,2023-06-21,0
ORD-37867,2024-02-21,Cucumbers,Veg,True,Supplier_A,Gauteng,424,14.25,6042.0,2,5,3,2024-02-23,2024-02-26,0
ORD-37868,2023-11-02,Onions,Root,False,Supplier_C,Gauteng,461,8.48,3909.28,4,7,3,2023-11-06,2023-11-09,0
ORD-37869,2022-06-06,Peppers,Veg,True,Supplier_N,Gauteng,250,21.03,5257.5,5,6,1,2022-06-11,2022-06-12,0
ORD-37870,2023-06-23,Spinach,Veg,True,Supplier_E,Western Cape,193,13.38,2582.34,5,8,3,2023-06-28,2023-07-01,0
ORD-37871,2023-08-20,Onions,Root,False,Supplier_H,KwaZulu-Natal,624,5.35,3338.4,6,9,3,2023-08-26,2023-08-29,0
ORD-37872,2022-01-09,Spinach,Veg,True,Supplier_O,Gauteng,157,17.2,2700.4,6,11,5,2022-01-15,2022-01-20,0
ORD-37873,2022-10-03,Cucumbers,Veg,True,Supplier_F,Mpumalanga,243,10.67,2592.81,6,9,3,2022-10-09,2022-10-12,0
ORD-37874,2022-08-15,Lettuce,Veg,True,Supplier_N,Gauteng,816,8.84,7213.44,6,15,9,2022-08-21,2022-08-30,0
ORD-37875,2022-07-05,Onions,Root,False,Supplier_E,Western Cape,193,11.27,2175.11,3,6,3,2022-07-08,2022-07-11,0
ORD-37876,2023-08-14,Avocados,Fruit,True,Supplier_F,Mpumalanga,239,34.35,8209.65,4,7,3,2023-08-18,2023-08-21,0
ORD-37877,2022-08-04,Bananas,Fruit,True,Supplier_G,KwaZulu-Natal,200,10.2,2040.0,2,2,0,2022-08-06,2022-08-06,1
ORD-37878,2023-03-09,Onions,Root,False,Supplier_E,Western Cape,469,7.8,3658.2,2,6,4,2023-03-11,2023-03-15,0
ORD-37879,2023-07-23,Beetroot,Root,False,Supplier_K,KwaZulu-Natal,266,8.81,2343.46,3,5,2,2023-07-26,2023-07-28,0
ORD-37880,2023-10-18,Pineapples,Fruit,False,Supplier_L,Gauteng,81,31.98,2590.38,5,14,9,2023-10-23,2023-11-01,0
ORD-37881,2022-12-22,Mangoes,Fruit,False,Supplier_J,Mpumalanga,409,17.28,7067.52,5,11,6,2022-12-27,2023-01-02,0
ORD-37882,2024-04-22,Cucumbers,Veg,True,Supplier_L,Gauteng,184,15.26,2807.84,5,5,0,2024-04-27,2024-04-27,1
ORD-37883,2023-01-27,Ginger,Root,False,Supplier_E,Western Cape,391,35.94,14052.54,6,8,2,2023-02-02,2023-02-04,0
ORD-37884,2023-08-02,Beetroot,Root,False,Supplier_E,Western Cape,74,13.12,970.88,5,7,2,2023-08-07,2023-08-09,0
ORD-37885,2022-10-02,Spinach,Veg,True,Supplier_K,KwaZulu-Natal,271,15.04,4075.84,5,7,2,2022-10-07,2022-10-09,0
ORD-37886,2023-05-09,Herbs,Herb,True,Supplier_M,Eastern Cape,537,47.75,25641.75,2,18,16,2023-05-11,2023-05-27,0
ORD-37887,2023-09-09,Avocados,Fruit,True,Supplier_N,Gauteng,810,35.56,28803.6,2,9,7,2023-09-11,2023-09-18,0
ORD-37888,2023-03-27,Apples,Fruit,False,Supplier_O,Gauteng,67,17.74,1188.58,2,21,19,2023-03-29,2023-04-17,0
ORD-37889,2023-02-24,Broccoli,Veg,True,Supplier_I,KwaZulu-Natal,130,19.47,2531.1,3,3,0,2023-02-27,2023-02-27,1
ORD-37890,2023-12-01,Lettuce,Veg,True,Supplier_E,Western Cape,616,6.29,3874.64,2,6,4,2023-12-03,2023-12-07,0
ORD-37891,2022-06-13,Ginger,Root,False,Supplier_I,KwaZulu-Natal,120,45.6,5472.0,6,6,0,2022-06-19,2022-06-19,1
ORD-37892,2024-02-18,Cauliflower,Veg,True,Supplier_N,Gauteng,392,15.46,6060.32,3,18,15,2024-02-21,2024-03-07,0
ORD-37893,2023-07-17,Cucumbers,Veg,True,Supplier_C,Gauteng,784,15.45,12112.8,4,7,3,2023-07-21,2023-07-24,0
ORD-37894,2023-09-30,Tomatoes,Veg,True,Supplier_J,Mpumalanga,419,13.27,5560.13,2,8,6,2023-10-02,2023-10-08,0
ORD-37895,2023-08-15,Oranges,Fruit,False,Supplier_M,Eastern Cape,280,13.43,3760.4,3,5,2,2023-08-18,2023-08-20,0
ORD-37896,2022-07-02,Papayas,Fruit,True,Supplier_M,Eastern Cape,286,34.63,9904.18,4,8,4,2022-07-06,2022-07-10,0
ORD-37897,2022-11-06,Oranges,Fruit,False,Supplier_H,KwaZulu-Natal,297,20.48,6082.56,5,13,8,2022-11-11,2022-11-19,0
ORD-37898,2022-01-17,Apples,Fruit,False,Supplier_J,Mpumalanga,242,21.75,5263.5,2,4,2,2022-01-19,2022-01-21,0
ORD-37899,2023-03-22,Peppers,Veg,True,Supplier_O,Gauteng,145,23.54,3413.3,3,2,-1,2023-03-25,2023-03-24,1
ORD-37900,2022-06-19,Carrots,Root,False,Supplier_L,Gauteng,221,6.95,1535.95,4,6,2,2022-06-23,2022-06-25,0
ORD-37901,2022-10-07,Bananas,Fruit,True,Supplier_E,Western Cape,289,12.41,3586.49,6,9,3,2022-10-13,2022-10-16,0
ORD-37902,2024-03-26,Bananas,Fruit,True,Supplier_N,Gauteng,456,7.42,3383.52,2,4,2,2024-03-28,2024-03-30,0
ORD-37903,2022-12-06,Cauliflower,Veg,True,Supplier_K,KwaZulu-Natal,61,18.67,1138.87,5,5,0,2022-12-11,2022-12-11,1
ORD-37904,2023-12-27,Cucumbers,Veg,True,Supplier_A,Gauteng,72,10.15,730.8,2,6,4,2023-12-29,2024-01-02,0
ORD-37905,2023-12-11,Cauliflower,Veg,True,Supplier_E,Western Cape,990,22.43,22205.7,4,10,6,2023-12-15,2023-12-21,0
ORD-37906,2023-06-03,Avocados,Fruit,True,Supplier_E,Western Cape,385,36.55,14071.75,6,9,3,2023-06-09,2023-06-12,0
ORD-37907,2024-06-28,Cucumbers,Veg,True,Supplier_E,Western Cape,184,14.44,2656.96,2,5,3,2024-06-30,2024-07-03,0
ORD-37908,2022-01-11,Onions,Root,False,Supplier_A,Gauteng,357,7.77,2773.89,3,4,1,2022-01-14,2022-01-15,0
ORD-37909,2023-06-08,Bananas,Fruit,True,Supplier_G,KwaZulu-Natal,969,9.95,9641.55,2,5,3,2023-06-10,2023-06-13,0
ORD-37910,2023-09-14,Avocados,Fruit,True,Supplier_D,Western Cape,56,43.62,2442.72,4,6,2,2023-09-18,2023-09-20,0
ORD-37911,2022-05-13,Beetroot,Root,False,Supplier_D,Western Cape,204,8.53,1740.12,5,9,4,2022-05-18,2022-05-22,0
ORD-37912,2024-06-19,Potatoes,Root,False,Supplier_C,Gauteng,93,6.23,579.39,2,6,4,2024-06-21,2024-06-25,0
ORD-37913,2023-10-02,Carrots,Root,False,Supplier_F,Mpumalanga,145,9.88,1432.6,2,3,1,2023-10-04,2023-10-05,0
ORD-37914,2022-05-28,Carrots,Root,False,Supplier_G,KwaZulu-Natal,72,10.85,781.2,3,3,0,2022-05-31,2022-05-31,1
ORD-37915,2023-07-20,Spinach,Veg,True,Supplier_I,KwaZulu-Natal,228,16.11,3673.08,4,4,0,2023-07-24,2023-07-24,1
ORD-37916,2024-04-02,Oranges,Fruit,False,Supplier_C,Gauteng,270,22.2,5994.0,3,4,1,2024-04-05,2024-04-06,0
ORD-37917,2022-03-20,Cucumbers,Veg,True,Supplier_L,Gauteng,172,25.54,4392.88,5,7,2,2022-03-25,2022-03-27,0
ORD-37918,2022-12-12,Mangoes,Fruit,False,Supplier_N,Gauteng,170,16.4,2788.0,3,3,0,2022-12-15,2022-12-15,1
ORD-37919,2023-09-01,Spinach,Veg,True,Supplier_D,Western Cape,259,15.62,4045.58,3,24,21,2023-09-04,2023-09-25,0
ORD-37920,2022-09-06,Papayas,Fruit,True,Supplier_E,Western Cape,61,23.0,1403.0,3,6,3,2022-09-09,2022-09-12,0
ORD-37921,2023-10-01,Avocados,Fruit,True,Supplier_N,Gauteng,193,36.15,6976.95,3,5,2,2023-10-04,2023-10-06,0
ORD-37922,2023-06-26,Beetroot,Root,False,Supplier_F,Mpumalanga,477,7.8,3720.6,2,7,5,2023-06-28,2023-07-03,0
ORD-37923,2022-01-24,Spinach,Veg,True,Supplier_N,Gauteng,83,16.57,1375.31,5,6,1,2022-01-29,2022-01-30,0
ORD-37924,2023-04-16,Tomatoes,Veg,True,Supplier_J,Mpumalanga,122,14.75,1799.5,5,9,4,2023-04-21,2023-04-25,0
ORD-37925,2022-07-20,Beetroot,Root,False,Supplier_E,Western Cape,388,7.14,2770.32,3,5,2,2022-07-23,2022-07-25,0
ORD-37926,2022-05-11,Mangoes,Fruit,False,Supplier_N,Gauteng,273,22.49,6139.77,2,3,1,2022-05-13,2022-05-14,0
ORD-37927,2023-09-26,Beetroot,Root,False,Supplier_M,Eastern Cape,312,12.05,3759.6,3,5,2,2023-09-29,2023-10-01,0
ORD-37928,2022-12-22,Mangoes,Fruit,False,Supplier_N,Gauteng,58,17.91,1038.78,3,13,10,2022-12-25,2023-01-04,0
ORD-37929,2024-04-18,Cauliflower,Veg,True,Supplier_F,Mpumalanga,667,14.4,9604.8,5,9,4,2024-04-23,2024-04-27,0
ORD-37930,2022-05-30,Tomatoes,Veg,True,Supplier_F,Mpumalanga,557,11.99,6678.43,4,18,14,2022-06-03,2022-06-17,0
ORD-37931,2023-06-10,Peppers,Veg,True,Supplier_O,Gauteng,111,21.42,2377.62,5,7,2,2023-06-15,2023-06-17,0
ORD-37932,2022-10-31,Papayas,Fruit,True,Supplier_I,KwaZulu-Natal,335,25.87,8666.45,4,5,1,2022-11-04,2022-11-05,0
ORD-37933,2023-06-25,Lettuce,Veg,True,Supplier_I,KwaZulu-Natal,222,9.84,2184.48,3,5,2,2023-06-28,2023-06-30,0
ORD-37934,2022-02-19,Onions,Root,False,Supplier_K,KwaZulu-Natal,442,8.14,3597.88,5,9,4,2022-02-24,2022-02-28,0
ORD-37935,2023-04-09,Pineapples,Fruit,False,Supplier_O,Gauteng,387,27.84,10774.08,4,8,4,2023-04-13,2023-04-17,0
ORD-37936,2022-08-28,Bananas,Fruit,True,Supplier_L,Gauteng,121,12.48,1510.08,6,9,3,2022-09-03,2022-09-06,0
ORD-37937,2023-04-27,Tomatoes,Veg,True,Supplier_H,KwaZulu-Natal,580,11.82,6855.6,4,8,4,2023-05-01,2023-05-05,0
ORD-37938,2024-06-24,Bananas,Fruit,True,Supplier_H,KwaZulu-Natal,200,9.07,1814.0,4,5,1,2024-06-28,2024-06-29,0
ORD-37939,2023-03-31,Spinach,Veg,True,Supplier_C,Gauteng,128,38.27,4898.56,2,5,3,2023-04-02,2023-04-05,0
ORD-37940,2022-10-10,Peppers,Veg,True,Supplier_D,Western Cape,213,13.94,2969.22,2,5,3,2022-10-12,2022-10-15,0
ORD-37941,2022-12-01,Oranges,Fruit,False,Supplier_E,Western Cape,394,19.01,7489.94,3,3,0,2022-12-04,2022-12-04,1
ORD-37942,2022-12-18,Lettuce,Veg,True,Supplier_L,Gauteng,431,6.48,2792.88,2,10,8,2022-12-20,2022-12-28,0
ORD-37943,2023-10-30,Bananas,Fruit,True,Supplier_K,KwaZulu-Natal,195,10.47,2041.65,6,6,0,2023-11-05,2023-11-05,1
ORD-37944,2023-10-11,Ginger,Root,False,Supplier_D,Western Cape,214,43.32,9270.48,3,5,2,2023-10-14,2023-10-16,0
ORD-37945,2022-11-23,Cauliflower,Veg,True,Supplier_I,KwaZulu-Natal,216,16.27,3514.32,5,5,0,2022-11-28,2022-11-28,1
ORD-37946,2022-12-02,Avocados,Fruit,True,Supplier_L,Gauteng,526,36.51,19204.26,5,26,21,2022-12-07,2022-12-28,0
ORD-37947,2023-10-28,Apples,Fruit,False,Supplier_C,Gauteng,416,20.68,8602.88,6,9,3,2023-11-03,2023-11-06,0
ORD-37948,2022-03-22,Cucumbers,Veg,True,Supplier_H,KwaZulu-Natal,449,13.55,6083.95,2,5,3,2022-03-24,2022-03-27,0
ORD-37949,2022-03-28,Bananas,Fruit,True,Supplier_H,KwaZulu-Natal,202,7.53,1521.06,2,3,1,2022-03-30,2022-03-31,0
ORD-37950,2024-02-15,Apples,Fruit,False,Supplier_D,Western Cape,214,19.35,4140.9,3,5,2,2024-02-18,2024-02-20,0
ORD-37951,2022-09-15,Mangoes,Fruit,False,Supplier_O,Gauteng,229,21.78,4987.62,3,4,1,2022-09-18,2022-09-19,0
ORD-37952,2022-07-04,Cucumbers,Veg,True,Supplier_C,Gauteng,899,14.68,13197.32,4,10,6,2022-07-08,2022-07-14,0
ORD-37953,2023-11-23,Broccoli,Veg,True,Supplier_H,KwaZulu-Natal,929,16.85,15653.65,2,8,6,2023-11-25,2023-12-01,0
ORD-37954,2023-11-29,Cucumbers,Veg,True,Supplier_H,KwaZulu-Natal,507,9.41,4770.87,5,11,6,2023-12-04,2023-12-10,0
ORD-37955,2022-05-03,Potatoes,Root,False,Supplier_G,KwaZulu-Natal,303,5.75,1742.25,5,6,1,2022-05-08,2022-05-09,0
ORD-37956,2024-06-07,Ginger,Root,False,Supplier_F,Mpumalanga,108,53.65,5794.2,5,9,4,2024-06-12,2024-06-16,0
ORD-37957,2022-04-06,Pineapples,Fruit,False,Supplier_M,Eastern Cape,283,28.32,8014.56,5,11,6,2022-04-11,2022-04-17,0
ORD-37958,2023-08-28,Pineapples,Fruit,False,Supplier_N,Gauteng,97,35.83,3475.51,5,6,1,2023-09-02,2023-09-03,0
ORD-37959,2023-05-30,Avocados,Fruit,True,Supplier_J,Mpumalanga,440,37.19,16363.6,2,23,21,2023-06-01,2023-06-22,0
ORD-37960,2024-06-22,Potatoes,Root,False,Supplier_M,Eastern Cape,149,5.46,813.54,6,10,4,2024-06-28,2024-07-02,0
ORD-37961,2023-03-19,Peppers,Veg,True,Supplier_I,KwaZulu-Natal,307,18.27,5608.89,6,27,21,2023-03-25,2023-04-15,0
ORD-37962,2023-05-29,Broccoli,Veg,True,Supplier_K,KwaZulu-Natal,422,11.49,4848.78,5,7,2,2023-06-03,2023-06-05,0
ORD-37963,2023-01-06,Broccoli,Veg,True,Supplier_M,Eastern Cape,253,17.16,4341.48,6,12,6,2023-01-12,2023-01-18,0
ORD-37964,2022-11-01,Potatoes,Root,False,Supplier_J,Mpumalanga,186,7.26,1350.36,4,7,3,2022-11-05,2022-11-08,0
ORD-37965,2022-12-23,Mangoes,Fruit,False,Supplier_J,Mpumalanga,326,17.89,5832.14,4,9,5,2022-12-27,2023-01-01,0
ORD-37966,2022-05-28,Potatoes,Root,False,Supplier_E,Western Cape,228,5.87,1338.36,5,9,4,2022-06-02,2022-06-06,0
ORD-37967,2022-10-12,Ginger,Root,False,Supplier_J,Mpumalanga,325,45.96,14937.0,5,6,1,2022-10-17,2022-10-18,0
ORD-37968,2023-10-19,Oranges,Fruit,False,Supplier_M,Eastern Cape,80,21.14,1691.2,6,8,2,2023-10-25,2023-10-27,0
ORD-37969,2024-04-21,Spinach,Veg,True,Supplier_D,Western Cape,426,11.25,4792.5,4,10,6,2024-04-25,2024-05-01,0
ORD-37970,2024-05-22,Cucumbers,Veg,True,Supplier_H,KwaZulu-Natal,266,14.01,3726.66,6,7,1,2024-05-28,2024-05-29,0
ORD-37971,2022-09-19,Beetroot,Root,False,Supplier_K,KwaZulu-Natal,699,10.73,7500.27,6,8,2,2022-09-25,2022-09-27,0
ORD-37972,2023-07-28,Cauliflower,Veg,True,Supplier_C,Gauteng,489,10.67,5217.63,3,9,6,2023-07-31,2023-08-06,0
ORD-37973,2023-05-06,Peppers,Veg,True,Supplier_G,KwaZulu-Natal,156,22.02,3435.12,3,5,2,2023-05-09,2023-05-11,0
ORD-37974,2024-01-08,Pineapples,Fruit,False,Supplier_E,Western Cape,357,21.04,7511.28,4,10,6,2024-01-12,2024-01-18,0
ORD-37975,2022-01-31,Ginger,Root,False,Supplier_O,Gauteng,65,35.43,2302.95,6,6,0,2022-02-06,2022-02-06,1
ORD-37976,2023-12-03,Tomatoes,Veg,True,Supplier_O,Gauteng,328,10.29,3375.12,2,21,19,2023-12-05,2023-12-24,0
ORD-37977,2024-06-05,Carrots,Root,False,Supplier_D,Western Cape,130,6.97,906.1,4,15,11,2024-06-09,2024-06-20,0
ORD-37978,2022-09-25,Peppers,Veg,True,Supplier_K,KwaZulu-Natal,447,14.56,6508.32,2,5,3,2022-09-27,2022-09-30,0
ORD-37979,2022-01-12,Cucumbers,Veg,True,Supplier_O,Gauteng,577,13.13,7576.01,6,8,2,2022-01-18,2022-01-20,0
ORD-37980,2022-07-10,Broccoli,Veg,True,Supplier_K,KwaZulu-Natal,86,18.47,1588.42,2,4,2,2022-07-12,2022-07-14,0
ORD-37981,2023-02-04,Pineapples,Fruit,False,Supplier_D,Western Cape,636,28.29,17992.44,2,14,12,2023-02-06,2023-02-18,0
ORD-37982,2023-06-21,Bananas,Fruit,True,Supplier_A,Gauteng,242,10.88,2632.96,6,7,1,2023-06-27,2023-06-28,0
ORD-37983,2022-04-01,Oranges,Fruit,False,Supplier_B,Eastern Cape,75,18.3,1372.5,6,7,1,2022-04-07,2022-04-08,0
ORD-37984,2023-08-23,Peppers,Veg,True,Supplier_B,Eastern Cape,99,15.81,1565.19,6,9,3,2023-08-29,2023-09-01,0
ORD-37985,2024-04-23,Oranges,Fruit,False,Supplier_N,Gauteng,521,16.99,8851.79,5,6,1,2024-04-28,2024-04-29,0
ORD-37986,2023-05-16,Avocados,Fruit,True,Supplier_H,KwaZulu-Natal,131,43.02,5635.62,6,7,1,2023-05-22,2023-05-23,0
ORD-37987,2024-02-25,Broccoli,Veg,True,Supplier_J,Mpumalanga,323,17.45,5636.35,6,10,4,2024-03-02,2024-03-06,0
ORD-37988,2022-10-28,Tomatoes,Veg,True,Supplier_F,Mpumalanga,381,11.38,4335.78,2,5,3,2022-10-30,2022-11-02,0
ORD-37989,2022-04-21,Apples,Fruit,False,Supplier_E,Western Cape,419,15.18,6360.42,6,9,3,2022-04-27,2022-04-30,0
ORD-37990,2022-03-21,Lettuce,Veg,True,Supplier_O,Gauteng,130,10.48,1362.4,6,6,0,2022-03-27,2022-03-27,1
ORD-37991,2024-04-15,Oranges,Fruit,False,Supplier_I,KwaZulu-Natal,63,23.26,1465.38,6,7,1,2024-04-21,2024-04-22,0
ORD-37992,2023-10-14,Papayas,Fruit,True,Supplier_D,Western Cape,137,25.76,3529.12,4,7,3,2023-10-18,2023-10-21,0
ORD-37993,2023-03-09,Oranges,Fruit,False,Supplier_D,Western Cape,770,17.14,13197.8,3,5,2,2023-03-12,2023-03-14,0
ORD-37994,2023-02-21,Avocados,Fruit,True,Supplier_K,KwaZulu-Natal,811,27.79,22537.69,2,5,3,2023-02-23,2023-02-26,0
ORD-37995,2022-08-02,Carrots,Root,False,Supplier_M,Eastern Cape,267,7.76,2071.92,6,8,2,2022-08-08,2022-08-10,0
ORD-37996,2023-03-23,Avocados,Fruit,True,Supplier_I,KwaZulu-Natal,73,50.78,3706.94,4,5,1,2023-03-27,2023-03-28,0
ORD-37997,2022-01-18,Tomatoes,Veg,True,Supplier_B,Eastern Cape,717,8.64,6194.88,6,27,21,2022-01-24,2022-02-14,0
ORD-37998,2022-02-23,Peppers,Veg,True,Supplier_G,KwaZulu-Natal,168,19.46,3269.28,3,4,1,2022-02-26,2022-02-27,0
ORD-37999,2024-05-29,Onions,Root,False,Supplier_I,KwaZulu-Natal,530,8.41,4457.3,2,4,2,2024-05-31,2024-06-02,0
ORD-38000,2023-09-01,Tomatoes,Veg,True,Supplier_C,Gauteng,822,14.32,11771.04,3,7,4,2023-09-04,2023-09-08,0
ORD-38001,2024-03-05,Apples,Fruit,False,Supplier_G,KwaZulu-Natal,339,11.93,4044.27,6,6,0,2024-03-11,2024-03-11,1
ORD-38002,2024-01-16,Mangoes,Fruit,False,Supplier_I,KwaZulu-Natal,186,17.5,3255.0,3,10,7,2024-01-19,2024-01-26,0
ORD-38003,2022-08-28,Lettuce,Veg,True,Supplier_N,Gauteng,232,10.03,2326.96,5,8,3,2022-09-02,2022-09-05,0
ORD-38004,2024-04-25,Avocados,Fruit,True,Supplier_N,Gauteng,242,28.72,6950.24,6,6,0,2024-05-01,2024-05-01,1
ORD-38005,2023-02-22,Ginger,Root,False,Supplier_D,Western Cape,490,43.83,21476.7,2,5,3,2023-02-24,2023-02-27,0
ORD-38006,2024-05-05,Pineapples,Fruit,False,Supplier_I,KwaZulu-Natal,45,33.46,1505.7,3,9,6,2024-05-08,2024-05-14,0
ORD-38007,2023-05-01,Ginger,Root,False,Supplier_K,KwaZulu-Natal,336,42.0,14112.0,6,7,1,2023-05-07,2023-05-08,0
